"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014933","1945-09-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  328",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  261",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  250",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  350",",,X","  194",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  350",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  344",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-07","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   30",",,X,2400","    0",",,X",,,"  322",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-08","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  278",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-09","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  188",",,X,2400","    0",",,X",,,"  261",",,X","  117",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-10","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  217",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-11","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   23",",,X,2400","    0",",,X",,,"  211",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-12","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  189",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-13","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  183",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-14","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  222",",,X","  111",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-15","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  239",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-16","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  239",",,X","  128",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-17","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  239",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-18","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  278",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-19","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   10",",,X,2400","    0",",,X",,,"  206",",,X","   78",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-20","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  233",",,X","   56",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-21","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   56",",,X,2400","    0",",,X",,,"  200",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-22","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  107",",,X,2400","    0",",,X",,,"  250",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-23","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   30",",,X,2400","    0",",,X",,,"  311",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-24","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  189",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-25","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  233",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-26","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   71",",,X,2400","    0",",,X",,,"  167",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  826",",,X,2400","    0",",,X",,,"  167",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-28","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  109",",,X,2400","    0",",,X",,,"  106",",,X","   39",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-09-29","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  122",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-09-30","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","  203",",,X,2400","    0",",,X",,,"   78",",,X","   44",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    3",",,X,2400","    0",",,X",,,"  133",",,X","   78",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  167",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  200",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  194",",,X","   78",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  172",",,X","  122",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  194",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-07","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  250",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-08","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"   94",",,X","   22",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-09","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  133",",,X","  -28",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-10","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  189",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-11","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  244",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-12","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  200",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-13","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  144",",,X","   33",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-14","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","   30",",,X,2400","    0",",,X",,,"  122",",,X","   56",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-15","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  156",",,X","   17",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-16","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  233",",,X","   56",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-17","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  267",",,X","  111",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-18","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  267",",,X","  128",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-19","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  156",",,X","   61",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-20","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  200",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-21","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  133",",,X","   61",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-22","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  128",",,X","  -22",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-23","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  106",",,X","   28",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-24","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    5",",,X,2400","    0",",,X",,,"   89",",,X","   33",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-10-25","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  133",",,X","   28",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-26","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  156",",,X","  -11",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-27","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  256",",,X","   61",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-28","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  244",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-29","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  172",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-30","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  200",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-10-31","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  128",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-11-01","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  189",",,X","  106",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014933","1945-11-02","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  111",",,X","   -6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-11-03","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"   39",",,X","  -50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-11-04","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  139",",,X","  -78",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-11-05","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0",",,X,2400","    0",",,X",,,"  228",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014933","1945-11-06","41.53395","-93.65313","286.3","DES MOINES INTERNATIONAL AIRPORT, IA US","    0","T,,X,2400","    0",",,X",,,"  222",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
